job_id,job_title,company_id,post_date,job_type,city_location,requirements_id,salary_id
j12454,Database Admin,comp066,2025/02/11,Contract,"Vancouver, BC",req12454,sal12454
j12455,Database Admin,comp098,03-02-2025,Contract,"Edmonton, AB",req12455,sal12455
j12456,BI Developer,comp119,12-14-2024,Contract,"Toronto, ON",req12456,sal12456
j12457,Machine Learning Engineer,comp079,Nov 12 2024,Internship,"Toronto, ON",req12457,sal12457
j12458,Analytics Manager,comp117,2024/09/16,Contract,"Vancouver, BC",req12458,sal12458
j12459,Analytics Manager,comp073,Dec 04 2024,FT,"Calgary, AB",req12459,sal12459
j12460,Data Engineer,comp097,10-23-2024,Part-Time,"Vancouver, BC",req12460,sal12460
j12461,BI Developer,comp144,07-10-2024,Contract,Remote,req12461,sal12461
j12462,Data Engineer,comp156,12-26-2024,Internship,"Ottawa, ON",req12462,sal12462
j12463,BI Developer,comp124,Jan 05 2025,F/T,"Montreal, QC",req12463,sal12463
j12464,Analytics Manager,comp019,07-10-2024,Part-Time,"Ottawa, ON",req12464,sal12464
j12465,Analytics Manager,comp086,08-23-2024,Internship,"Calgary, AB",req12465,sal12465
j12466,Statistician,comp035,2024/09/01,F/T,Remote,req12466,sal12466
j12467,Data Scientist,comp184,04-02-2025,Internship,"Toronto, ON",req12467,sal12467
j12468,Data Analyst,comp121,01-22-2025,F/T,"Ottawa, ON",req12468,sal12468
j12469,BI Developer,comp051,Jun 19 2024,Contract,"Ottawa, ON",req12469,sal12469
j12470,Machine Learning Engineer,comp040,07-11-2024,Part-Time,"Edmonton, AB",req12470,sal12470
j12471,Database Admin,comp049,03-02-2025,Contract,"Ottawa, ON",req12471,sal12471
j12472,BI Developer,comp002,2024/07/31,Contract,"Montreal, QC",req12472,sal12472
j12473,Machine Learning Engineer,comp004,07-27-2024,Full Time,"Toronto, ON",req12473,sal12473
j12474,Machine Learning Engineer,comp129,11-16-2024,FT,"Ottawa, ON",req12474,sal12474
j12475,Machine Learning Engineer,comp187,03-24-2025,Part-Time,"Edmonton, AB",req12475,sal12475
j12476,BI Developer,comp186,2024/04/18,FT,"Montreal, QC",req12476,sal12476
j12477,BI Developer,comp096,10-15-2024,Part-Time,"Toronto, ON",req12477,sal12477
j12478,BI Developer,comp126,2024/12/31,FT,"Vancouver, BC",req12478,sal12478
j12479,Database Admin,comp104,2024/12/26,Internship,"Toronto, ON",req12479,sal12479
j12480,Analytics Manager,comp107,05-22-2024,Part-Time,"Calgary, AB",req12480,sal12480
j12481,Analytics Manager,comp102,12-06-2024,Contract,"Montreal, QC",req12481,sal12481
j12482,Data Scientist,comp191,06-24-2024,Contract,"Montreal, QC",req12482,sal12482
j12483,Data Engineer,comp096,2025/02/24,F/T,"Montreal, QC",req12483,sal12483
j12484,Database Admin,comp099,06-30-2024,Full Time,"Vancouver, BC",req12484,sal12484
j12485,BI Developer,comp126,Nov 29 2024,Part-Time,"Edmonton, AB",req12485,sal12485
j12486,Data Analyst,comp079,05-28-2024,Full Time,"Toronto, ON",req12486,sal12486
j12487,BI Developer,comp165,Mar 12 2025,Internship,"Ottawa, ON",req12487,sal12487
j12488,Statistician,comp151,Oct 08 2024,Part-Time,"Toronto, ON",req12488,sal12488
j12489,Machine Learning Engineer,comp019,Mar 07 2025,Contract,"Vancouver, BC",req12489,sal12489
j12490,Machine Learning Engineer,comp105,Sep 01 2024,F/T,"Montreal, QC",req12490,sal12490
j12491,Analytics Manager,comp010,09-11-2024,Full Time,"Edmonton, AB",req12491,sal12491
j12492,Analytics Manager,comp032,2024/05/27,Part-Time,Remote,req12492,sal12492
j12493,Data Scientist,comp099,Oct 02 2024,Internship,"Vancouver, BC",req12493,sal12493
j12494,Database Admin,comp145,09-07-2024,Full Time,"Ottawa, ON",req12494,sal12494
j12495,AI Specialist,comp042,04-13-2024,Internship,"Toronto, ON",req12495,sal12495
j12496,Data Engineer,comp050,08-02-2024,FT,"Montreal, QC",req12496,sal12496
j12497,Statistician,comp196,2024/10/27,Part-Time,"Calgary, AB",req12497,sal12497
j12498,Analytics Manager,comp112,Mar 31 2025,FT,"Ottawa, ON",req12498,sal12498
j12499,Data Analyst,comp066,Jul 05 2024,F/T,Remote,req12499,sal12499
j12500,Machine Learning Engineer,comp198,2025/03/13,FT,Remote,req12500,sal12500
j12501,Statistician,comp193,10-11-2024,F/T,"Toronto, ON",req12501,sal12501
j12502,Statistician,comp185,01-22-2025,Full Time,Remote,req12502,sal12502
j12503,Database Admin,comp090,2025/03/19,Full Time,"Edmonton, AB",req12503,sal12503
j12504,Database Admin,comp131,2024/07/24,F/T,"Vancouver, BC",req12504,sal12504
j12505,Database Admin,comp182,04-30-2024,FT,"Edmonton, AB",req12505,sal12505
j12506,Machine Learning Engineer,comp126,Mar 14 2025,FT,"Ottawa, ON",req12506,sal12506
j12507,BI Developer,comp163,May 25 2024,F/T,"Vancouver, BC",req12507,sal12507
j12508,Statistician,comp177,2024/12/17,Full Time,Remote,req12508,sal12508
j12509,Database Admin,comp095,05-06-2024,F/T,"Ottawa, ON",req12509,sal12509
j12510,BI Developer,comp179,2025/01/20,Full Time,"Vancouver, BC",req12510,sal12510
j12511,AI Specialist,comp015,12-09-2024,Part-Time,"Calgary, AB",req12511,sal12511
j12512,Data Scientist,comp167,May 16 2024,F/T,"Vancouver, BC",req12512,sal12512
j12513,Analytics Manager,comp099,2025/02/22,Contract,Remote,req12513,sal12513
j12514,Data Engineer,comp109,2024/07/17,Part-Time,"Ottawa, ON",req12514,sal12514
j12515,Analytics Manager,comp189,Nov 26 2024,Full Time,"Toronto, ON",req12515,sal12515
j12516,Statistician,comp064,11-10-2024,Contract,"Vancouver, BC",req12516,sal12516
j12517,Analytics Manager,comp063,Oct 24 2024,Contract,"Toronto, ON",req12517,sal12517
j12518,Data Scientist,comp123,09-21-2024,Internship,"Calgary, AB",req12518,sal12518
j12519,Statistician,comp009,06-18-2024,F/T,"Edmonton, AB",req12519,sal12519
j12520,Data Scientist,comp093,10-14-2024,Contract,Remote,req12520,sal12520
j12521,Data Analyst,comp162,2024/06/05,FT,Remote,req12521,sal12521
j12522,AI Specialist,comp181,Jun 29 2024,Contract,"Vancouver, BC",req12522,sal12522
j12523,Data Analyst,comp174,2024/09/21,Contract,"Ottawa, ON",req12523,sal12523
j12524,Database Admin,comp008,06-12-2024,Part-Time,"Calgary, AB",req12524,sal12524
j12525,Data Analyst,comp179,05-04-2024,Full Time,"Toronto, ON",req12525,sal12525
j12526,BI Developer,comp171,Aug 11 2024,Contract,Remote,req12526,sal12526
j12527,Statistician,comp166,Jul 28 2024,Full Time,"Ottawa, ON",req12527,sal12527
j12528,Database Admin,comp038,03-10-2025,Full Time,"Calgary, AB",req12528,sal12528
j12529,Analytics Manager,comp067,12-18-2024,FT,Remote,req12529,sal12529
j12530,Data Engineer,comp155,2025/03/07,F/T,"Montreal, QC",req12530,sal12530
j12531,Data Analyst,comp117,10-26-2024,Part-Time,"Vancouver, BC",req12531,sal12531
j12532,Machine Learning Engineer,comp175,05-30-2024,FT,"Ottawa, ON",req12532,sal12532
j12533,Statistician,comp038,May 22 2024,Full Time,"Edmonton, AB",req12533,sal12533
j12534,BI Developer,comp066,09-03-2024,Internship,"Montreal, QC",req12534,sal12534
j12535,Statistician,comp064,2024/11/10,F/T,Remote,req12535,sal12535
j12536,Data Analyst,comp155,12-21-2024,F/T,"Ottawa, ON",req12536,sal12536
j12537,Analytics Manager,comp149,09-01-2024,FT,"Calgary, AB",req12537,sal12537
j12538,Analytics Manager,comp170,Dec 09 2024,FT,"Toronto, ON",req12538,sal12538
j12539,Database Admin,comp042,2024/07/27,Internship,"Vancouver, BC",req12539,sal12539
j12540,Data Analyst,comp004,Jan 26 2025,Part-Time,"Ottawa, ON",req12540,sal12540
j12541,Data Analyst,comp030,05-02-2024,Full Time,"Montreal, QC",req12541,sal12541
j12542,AI Specialist,comp198,2024/07/20,Full Time,"Ottawa, ON",req12542,sal12542
j12543,Analytics Manager,comp024,Mar 12 2025,Part-Time,Remote,req12543,sal12543
j12544,BI Developer,comp165,08-06-2024,Contract,"Calgary, AB",req12544,sal12544
j12545,Data Scientist,comp183,07-17-2024,F/T,"Edmonton, AB",req12545,sal12545
j12546,Data Scientist,comp099,Oct 09 2024,FT,"Edmonton, AB",req12546,sal12546
j12547,Statistician,comp102,2025/03/27,Full Time,"Ottawa, ON",req12547,sal12547
j12548,Data Scientist,comp181,Oct 03 2024,Full Time,"Ottawa, ON",req12548,sal12548
j12549,Data Scientist,comp151,Jan 25 2025,Full Time,"Toronto, ON",req12549,sal12549
j12550,Machine Learning Engineer,comp021,2024/12/08,F/T,Remote,req12550,sal12550
j12551,AI Specialist,comp133,Apr 25 2024,F/T,"Ottawa, ON",req12551,sal12551
j12552,AI Specialist,comp049,06-29-2024,FT,"Vancouver, BC",req12552,sal12552
j12553,Machine Learning Engineer,comp109,2025/01/18,Contract,"Vancouver, BC",req12553,sal12553
j12554,Analytics Manager,comp043,2024/04/07,Part-Time,"Vancouver, BC",req12554,sal12554
j12555,Database Admin,comp110,05-13-2024,Part-Time,Remote,req12555,sal12555
j12556,Analytics Manager,comp065,2024/09/09,Part-Time,Remote,req12556,sal12556
j12557,Database Admin,comp178,2025/03/15,Internship,"Toronto, ON",req12557,sal12557
j12558,Statistician,comp078,10-14-2024,Full Time,"Ottawa, ON",req12558,sal12558
j12559,Database Admin,comp129,Feb 10 2025,Full Time,"Calgary, AB",req12559,sal12559
j12560,Data Scientist,comp137,May 25 2024,Full Time,"Toronto, ON",req12560,sal12560
j12561,Data Engineer,comp169,Apr 26 2024,FT,Remote,req12561,sal12561
j12562,Data Scientist,comp098,10-20-2024,F/T,"Vancouver, BC",req12562,sal12562
j12563,Machine Learning Engineer,comp151,2024/04/17,Contract,"Toronto, ON",req12563,sal12563
j12564,Data Engineer,comp079,06-01-2024,Internship,"Edmonton, AB",req12564,sal12564
j12565,Data Scientist,comp188,Jan 30 2025,Full Time,"Ottawa, ON",req12565,sal12565
j12566,Data Analyst,comp106,09-01-2024,Full Time,"Edmonton, AB",req12566,sal12566
j12567,Data Analyst,comp193,Apr 16 2024,FT,"Edmonton, AB",req12567,sal12567
j12568,Machine Learning Engineer,comp187,11-29-2024,Full Time,"Vancouver, BC",req12568,sal12568
j12569,Statistician,comp023,2024/07/11,Internship,"Ottawa, ON",req12569,sal12569
j12570,Data Scientist,comp028,09-11-2024,F/T,Remote,req12570,sal12570
j12571,Data Analyst,comp163,2024/08/23,Part-Time,"Ottawa, ON",req12571,sal12571
j12572,Analytics Manager,comp147,08-28-2024,Contract,"Montreal, QC",req12572,sal12572
j12573,BI Developer,comp199,2024/11/12,FT,"Calgary, AB",req12573,sal12573
j12574,Data Scientist,comp089,01-24-2025,Contract,"Vancouver, BC",req12574,sal12574
j12575,Database Admin,comp037,Sep 05 2024,F/T,"Ottawa, ON",req12575,sal12575
j12576,AI Specialist,comp069,Oct 20 2024,F/T,"Toronto, ON",req12576,sal12576
j12577,Machine Learning Engineer,comp192,Nov 16 2024,Internship,"Toronto, ON",req12577,sal12577
j12578,Data Scientist,comp054,May 24 2024,Internship,"Montreal, QC",req12578,sal12578
j12579,BI Developer,comp192,2024/08/08,Full Time,"Toronto, ON",req12579,sal12579
j12580,Statistician,comp102,09-01-2024,Internship,Remote,req12580,sal12580
j12581,Machine Learning Engineer,comp179,2024/09/29,Internship,"Vancouver, BC",req12581,sal12581
j12582,Machine Learning Engineer,comp079,2024/07/05,F/T,"Ottawa, ON",req12582,sal12582
j12583,Machine Learning Engineer,comp002,06-12-2024,Internship,"Toronto, ON",req12583,sal12583
j12584,Data Engineer,comp044,08-18-2024,F/T,"Montreal, QC",req12584,sal12584
j12585,Data Engineer,comp126,Apr 18 2024,Part-Time,"Vancouver, BC",req12585,sal12585
j12586,BI Developer,comp001,May 05 2024,Internship,"Toronto, ON",req12586,sal12586
j12587,Data Engineer,comp025,2024/07/08,Part-Time,"Edmonton, AB",req12587,sal12587
j12588,Data Analyst,comp018,10-29-2024,Internship,Remote,req12588,sal12588
j12589,Analytics Manager,comp199,Jan 29 2025,Part-Time,"Toronto, ON",req12589,sal12589
j12590,Data Scientist,comp179,2024/06/18,Part-Time,Remote,req12590,sal12590
j12591,BI Developer,comp107,2024/11/02,Part-Time,"Montreal, QC",req12591,sal12591
j12592,Machine Learning Engineer,comp135,06-22-2024,Contract,"Toronto, ON",req12592,sal12592
j12593,Data Scientist,comp107,Apr 07 2024,Contract,"Vancouver, BC",req12593,sal12593
j12594,Data Scientist,comp168,2024/05/03,Internship,"Calgary, AB",req12594,sal12594
j12595,Database Admin,comp074,11-26-2024,Internship,Remote,req12595,sal12595
j12596,Data Engineer,comp188,2025/04/01,Internship,"Calgary, AB",req12596,sal12596
j12597,Data Scientist,comp111,06-13-2024,FT,"Toronto, ON",req12597,sal12597
j12598,Machine Learning Engineer,comp044,03-03-2025,FT,"Calgary, AB",req12598,sal12598
j12599,AI Specialist,comp046,Nov 23 2024,FT,"Calgary, AB",req12599,sal12599
j12600,Machine Learning Engineer,comp096,08-03-2024,Contract,"Edmonton, AB",req12600,sal12600
j12601,BI Developer,comp048,2024/05/26,Part-Time,"Toronto, ON",req12601,sal12601
j12602,BI Developer,comp181,Oct 20 2024,Part-Time,"Vancouver, BC",req12602,sal12602
j12603,Machine Learning Engineer,comp035,2024/12/29,Full Time,Remote,req12603,sal12603
j12604,AI Specialist,comp051,Oct 17 2024,Part-Time,"Ottawa, ON",req12604,sal12604
j12605,Database Admin,comp125,Jul 12 2024,F/T,"Edmonton, AB",req12605,sal12605
j12606,Statistician,comp047,Nov 29 2024,Internship,"Edmonton, AB",req12606,sal12606
j12607,Data Engineer,comp129,07-08-2024,Full Time,"Vancouver, BC",req12607,sal12607
j12608,Database Admin,comp029,10-12-2024,Full Time,"Vancouver, BC",req12608,sal12608
j12609,AI Specialist,comp116,08-14-2024,Full Time,"Vancouver, BC",req12609,sal12609
j12610,Data Scientist,comp146,Jul 28 2024,Part-Time,"Vancouver, BC",req12610,sal12610
j12611,Statistician,comp055,2025/03/08,F/T,"Montreal, QC",req12611,sal12611
j12612,Database Admin,comp048,Aug 04 2024,FT,"Montreal, QC",req12612,sal12612
j12613,Data Analyst,comp052,2024/11/01,Full Time,"Montreal, QC",req12613,sal12613
j12614,AI Specialist,comp016,07-01-2024,F/T,"Vancouver, BC",req12614,sal12614
j12615,AI Specialist,comp192,02-25-2025,Part-Time,"Ottawa, ON",req12615,sal12615
j12616,BI Developer,comp047,2025/03/27,F/T,"Vancouver, BC",req12616,sal12616
j12617,Statistician,comp195,02-08-2025,Part-Time,Remote,req12617,sal12617
j12618,BI Developer,comp050,2025/02/23,Contract,"Ottawa, ON",req12618,sal12618
j12619,Database Admin,comp067,11-19-2024,FT,"Vancouver, BC",req12619,sal12619
j12620,AI Specialist,comp105,2024/12/07,Full Time,"Ottawa, ON",req12620,sal12620
j12621,Data Scientist,comp113,2024/08/27,FT,"Ottawa, ON",req12621,sal12621
j12622,BI Developer,comp161,03-01-2025,Contract,"Toronto, ON",req12622,sal12622
j12623,Analytics Manager,comp160,03-23-2025,F/T,"Ottawa, ON",req12623,sal12623
j12624,Database Admin,comp028,2024/10/04,Part-Time,"Calgary, AB",req12624,sal12624
j12625,Data Engineer,comp163,2024/05/23,Contract,"Ottawa, ON",req12625,sal12625
j12626,Statistician,comp043,Aug 02 2024,FT,"Calgary, AB",req12626,sal12626
j12627,AI Specialist,comp021,04-15-2024,Contract,"Edmonton, AB",req12627,sal12627
j12628,AI Specialist,comp076,04-03-2025,Part-Time,"Toronto, ON",req12628,sal12628
j12629,Statistician,comp022,2024/08/01,F/T,"Calgary, AB",req12629,sal12629
j12630,Data Engineer,comp097,Oct 14 2024,Contract,"Vancouver, BC",req12630,sal12630
j12631,AI Specialist,comp032,Apr 24 2024,Full Time,Remote,req12631,sal12631
j12632,Statistician,comp071,Jan 19 2025,Part-Time,"Toronto, ON",req12632,sal12632
j12633,Data Analyst,comp017,2024/05/17,F/T,"Ottawa, ON",req12633,sal12633
j12634,AI Specialist,comp088,2024/04/13,FT,"Montreal, QC",req12634,sal12634
j12635,BI Developer,comp008,11-28-2024,FT,"Vancouver, BC",req12635,sal12635
j12636,BI Developer,comp150,07-17-2024,Part-Time,"Calgary, AB",req12636,sal12636
j12637,Analytics Manager,comp061,Dec 10 2024,Part-Time,"Calgary, AB",req12637,sal12637
j12638,Analytics Manager,comp123,03-09-2025,Full Time,"Montreal, QC",req12638,sal12638
j12639,BI Developer,comp125,2024/10/17,FT,"Ottawa, ON",req12639,sal12639
j12640,Statistician,comp173,Nov 26 2024,F/T,"Calgary, AB",req12640,sal12640
j12641,Analytics Manager,comp195,12-30-2024,Part-Time,"Montreal, QC",req12641,sal12641
j12642,Data Engineer,comp026,06-12-2024,Internship,"Calgary, AB",req12642,sal12642
j12643,AI Specialist,comp003,01-10-2025,Full Time,Remote,req12643,sal12643
j12644,Analytics Manager,comp016,07-18-2024,FT,"Toronto, ON",req12644,sal12644
j12645,Data Engineer,comp069,05-10-2024,Contract,"Calgary, AB",req12645,sal12645
j12646,AI Specialist,comp193,2024/09/29,Internship,"Calgary, AB",req12646,sal12646
j12647,Analytics Manager,comp002,Jan 25 2025,Internship,"Vancouver, BC",req12647,sal12647
j12648,Data Engineer,comp171,Apr 25 2024,F/T,"Toronto, ON",req12648,sal12648
j12649,Statistician,comp150,11-13-2024,Internship,"Ottawa, ON",req12649,sal12649
j12650,Analytics Manager,comp011,03-17-2025,Contract,"Montreal, QC",req12650,sal12650
j12651,BI Developer,comp025,03-06-2025,Contract,"Toronto, ON",req12651,sal12651
j12652,Machine Learning Engineer,comp055,2024/10/16,Part-Time,"Calgary, AB",req12652,sal12652
j12653,BI Developer,comp134,10-05-2024,Internship,"Vancouver, BC",req12653,sal12653
j12654,Database Admin,comp002,06-05-2024,Internship,Remote,req12654,sal12654
j12655,Data Engineer,comp097,02-15-2025,FT,"Montreal, QC",req12655,sal12655
j12656,BI Developer,comp155,2025/03/26,FT,"Toronto, ON",req12656,sal12656
j12657,BI Developer,comp134,Feb 22 2025,Full Time,"Ottawa, ON",req12657,sal12657
j12658,AI Specialist,comp195,2024/09/22,Internship,"Vancouver, BC",req12658,sal12658
j12659,Analytics Manager,comp069,Sep 27 2024,Full Time,"Toronto, ON",req12659,sal12659
j12660,Statistician,comp125,Apr 08 2024,Internship,"Montreal, QC",req12660,sal12660
j12661,Data Engineer,comp122,2025/01/18,FT,"Vancouver, BC",req12661,sal12661
j12662,Machine Learning Engineer,comp194,2024/04/22,Full Time,"Toronto, ON",req12662,sal12662
j12663,Data Scientist,comp087,Oct 23 2024,Internship,"Toronto, ON",req12663,sal12663
j12664,Database Admin,comp155,2024/12/07,FT,"Calgary, AB",req12664,sal12664
j12665,Database Admin,comp110,09-27-2024,Part-Time,"Ottawa, ON",req12665,sal12665
j12666,Statistician,comp087,Feb 11 2025,Full Time,"Toronto, ON",req12666,sal12666
j12667,Analytics Manager,comp095,2024/09/22,Full Time,"Toronto, ON",req12667,sal12667
j12668,Database Admin,comp175,12-27-2024,F/T,Remote,req12668,sal12668
j12669,Data Scientist,comp088,2024/08/05,Full Time,"Montreal, QC",req12669,sal12669
j12670,Analytics Manager,comp081,2025/01/10,Internship,"Toronto, ON",req12670,sal12670
j12671,AI Specialist,comp062,Aug 07 2024,Contract,"Toronto, ON",req12671,sal12671
j12672,Data Engineer,comp093,Oct 20 2024,Internship,"Ottawa, ON",req12672,sal12672
j12673,Machine Learning Engineer,comp171,2024/11/12,Full Time,"Calgary, AB",req12673,sal12673
j12674,BI Developer,comp103,2025/02/26,Part-Time,"Montreal, QC",req12674,sal12674
j12675,Analytics Manager,comp097,03-26-2025,FT,"Montreal, QC",req12675,sal12675
j12676,Data Engineer,comp157,2024/07/31,Full Time,"Montreal, QC",req12676,sal12676
j12677,AI Specialist,comp015,09-19-2024,FT,"Edmonton, AB",req12677,sal12677
j12678,AI Specialist,comp092,2024/05/08,Full Time,"Vancouver, BC",req12678,sal12678
j12679,Data Engineer,comp085,Dec 05 2024,Contract,"Toronto, ON",req12679,sal12679
j12680,BI Developer,comp026,06-03-2024,FT,"Toronto, ON",req12680,sal12680
j12681,Statistician,comp001,Sep 23 2024,Full Time,"Ottawa, ON",req12681,sal12681
j12682,Analytics Manager,comp117,12-09-2024,FT,"Edmonton, AB",req12682,sal12682
j12683,Data Scientist,comp179,Jan 03 2025,Part-Time,"Montreal, QC",req12683,sal12683
j12684,Statistician,comp103,2024/07/26,Internship,Remote,req12684,sal12684
j12685,Data Scientist,comp186,2025/03/03,Internship,"Toronto, ON",req12685,sal12685
j12686,AI Specialist,comp036,09-20-2024,Contract,"Ottawa, ON",req12686,sal12686
j12687,Statistician,comp007,01-26-2025,Contract,"Vancouver, BC",req12687,sal12687
j12688,Data Scientist,comp155,12-07-2024,Internship,Remote,req12688,sal12688
j12689,Statistician,comp032,Nov 27 2024,Full Time,"Montreal, QC",req12689,sal12689
